host_wall_timestamp_ns,host_monotonic_ns,host_receive_index,sample_index,session_sample_index,generation,connection_generation,device_packet_sequence,device_sample_counter,device_time_ticks,sample_in_packet,action_label,action_phase,sample_rate_hz,device_id,session_id,quality_flags,sample_rate_source_kind,sample_rate_evidence_ref,sample_rate_confirmed,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
1700000000000000000,10000000000,1,0,0,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.009170054813522545,0.04439930618386061,0.07962855755419868,0.11485780892453674,0.1500870602948748,0.18531631166521287,0.22054556303555095,0.255774814405889
1700000000005000000,10005000000,2,1,1,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.022434627638023303,0.057782930432455464,0.09317028214220524,0.1285850627820765,0.16401984060919944,0.19946964329461636,0.23493101927452978,0.27040149813301906
1700000000010000000,10010000000,3,2,2,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.03550939285510642,0.07098227803477665,0.10652948998513975,0.14212947996687628,0.17776824159965124,0.21343629620255403,0.24912700881868258,0.2848356003902367
1700000000015000000,10015000000,4,3,3,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.04827664341105103,0.083886673273509,0.11959891807213807,0.15538519629231795,0.19122660642258857,0.2271100800613058,0.2630263278919122,0.2989685820483485
1700000000020000000,10020000000,5,4,4,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.06062188508092085,0.09638813690705787,0.13227378372998272,0.16824874209146898,0.20429164882075113,0.24038718278371063,0.2765241757219776,0.31269434148433783
1700000000025000000,10025000000,6,5,5,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.0724351040314925,0.10838240591560461,0.14445269517041134,0.1806199048252274,0.21686329724521367,0.253167011327782,0.2895190002990895,0.32591007002650957
1700000000030000000,10030000000,7,6,6,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.08361197651899385,0.11976991603944803,0.15603853204160026,0.19240256431654137,0.22884551246586549,0.2653530061120094,0.3019133175310888,0.3385170804192742
1700000000035000000,10035000000,8,7,7,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.09405500444125502,0.13045673698036572,0.1669392880843022,0.20350549356004116,0.2401470719279766,0.27685342237619276,0.3136144971012657,0.35042160153302393
1700000000040000000,10040000000,9,8,8,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.1036745616302583,0.1403554506614472,0.17706886833889604,0.21384311834740583,0.25068231438699523,0.2875820720941503,0.3245355086083404,0.3615355328220836
1700000000045000000,10045000000,10,9,9,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.11238983717930927,0.14938596357437442,0.18634783376520353,0.22333622929714045,0.26037183868170743,0.2974590203685811,0.3345956218942655,0.3717771523646205
1700000000050000000,10050000000,11,10,10,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.12012966372383996,0.15747624497767754,0.1947040866184242,0.23191264028020658,0.2691431508845732,0.30641123061209397,0.3437210558416169,0.3810717726999247
1700000000055000000,10055000000,12,11,11,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.12683322040699713,0.16456298353603657,0.20207349046736353,0.23950778768670256,0.2769312544943088,0.3143731532388608,0.3518455703453414,0.38935233910750444
1700000000060000000,10060000000,13,12,12,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.13245060222813435,0.17059215589906507,0.20840041934014605,0.24606526547967358,0.2836791788060843,0.3212872530550571,0.358910996630036,0.39655996544542227
1700000000065000000,10065000000,14,13,13,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.13694324955888187,0.17551950169703162,0.21363823113213282,0.2515372915258849,0.28933844110517487,0.3271044710394097,0.36486770158991144,0.40264440317835987
1700000000070000000,10070000000,15,14,14,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.14028423378035046,0.17931090046863535,0.2177496611046394,0.2558851012753853,0.2938694388763186,0.3317846167436429,0.3696749823699863,0.407564439774789
1700000000075000000,10075000000,16,15,15,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.14245839720766024,0.18194264711954733,0.22070713203471076,0.25907926547697635,0.2972417687988891,0.3352966881119771,0.37330138797940987,0.41128822323285397
1700000000080000000,10080000000,17,16,16,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.14346234768522767,0.18340162362674065,0.222492978338715,0.26109992926004444,0.2994344699025058,0.33761911611440815,0.3757249653264223,0.41379351010133175
1700000000085000000,10085000000,18,17,17,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.14330431041912342,0.1836853658390934,0.22309958227866036,0.26193697057913645,0.30043618888389717,0.33873993220539417,0.37693342768440186,0.4150678349903593
1700000000090000000,10090000000,19,18,18,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.14200384172328104,0.18280202536563567,0.22252942116249513,0.2615900767005021,0.3002452662285202,0.33865685725272443,0.37692424423463705,0.4151086002113145
1700000000095000000,10095000000,20,19,19,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.13959141135798037,0.18077022767541137,0.22079502526063896,0.2600687381037713,0.2988697424343231,0.33737731122554443,0.3757046499786525,0.41392308484101026
1700000000100000000,10100000000,21,20,20,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.13610786199777394,0.17761882864373568,0.2179188469729924,0.2573921598710845,0.29632728429471666,0.33491834358047684,0.37329157596580576,0.41152837316681196
1700000000105000000,10105000000,22,21,21,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.13160375605075125,0.1733865728555073,0.21393304258604348,0.25358909133440277,0.2926450318578358,0.33130648493516107,0.3697115004350875,0.40795120313096983
1700000000110000000,10110000000,23,22,22,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.126138621534185,0.16812165800459933,0.2088791687508915,0.24869757544344634,0.28785936733409456,0.32657752126399986,0.3650002221182311,0.403227736048933
1700000000115000000,10115000000,24,23,23,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.11978010996965194,0.16188121069731606,0.20280779658264825,0.2427646199958726,0.28201560786843394,0.3207761924861555,0.3592025575890496,0.39740324952227046
1700000000120000000,10120000000,25,24,24,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.11260308027463707,0.15473067986644476,0.19577804702259075,0.2358457935321306,0.27516762472222994,0.3139558179356489,0.352371965166127,0.39053175609676327
1700000000125000000,10125000000,26,25,25,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.10468862338317668,0.14674315482052294,0.18785705180975792,0.22800474933430465,0.26737739201736493,0.3061778518027133,0.34457009847748554,0.38267555082506144
1700000000130000000,10130000000,27,26,26,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.09612304281609163,0.13799861568167673,0.1791193450719036,0.21931268157577677,0.2587144687764645,0.297511372209406,0.3358662933716954,0.3739046914760191
1700000000135000000,10135000000,28,27,27,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.08699680663780054,0.12858312459707996,0.1696461911607501,0.20984771824154097,0.24925541854394098,0.2880325081261843,0.3263369924053603,0.3642964156846362
1700000000140000000,10140000000,29,28,28,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.07740348618279867,0.11858796663737871,0.15952485491774174,0.19969425597262785,0.23908317138774882,0.27782380884524593,0.3160651116475236,0.3539344998529135
1700000000145000000,10145000000,30,29,29,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.06743869661698924,0.10810874971533817,0.14884782105889627,0.188942242477826,0.22828633355735378,0.2669735611967365,0.30513935501310724,0.3429085650886207
1700000000150000000,10150000000,31,30,30,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.05719905382848846,0.09724447316596276,0.13771196980642128,0.17768641259756468,0.21695845050545093,0.2555750601215854,0.29365348176615236,0.3313133359020781
1700000000155000000,10155000000,32,31,31,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.04678116133531554,0.0860965748233411,0.126217716266634,0.16602548449472057,0.20519722936584917,0.24372583859624136,0.2817055332158627,0.3192478577669913
1700000000160000000,10160000000,33,32,32,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.03628063987388332,0.07476796650888343,0.1144681213551965,0.154061322781929,0.19310372731450323,0.23152686323680505,0.26939702496112616,0.30681467998700557
1700000000165000000,10165000000,34,33,33,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.025791211116672857,0.06336206781131794,0.10256798229923139,0.14189807567189935,0.18078151252214755,0.21908170219028925,0.2568321113195868,0.29411901059219453
1700000000170000000,10170000000,35,34,34,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.01540384558752764,0.0519818478931095,0.09062291089971099,0.12964129345392678,0.16833580463305778,0.20649567214667344,0.2441167288031622,0.2812678502168606
1700000000175000000,10175000000,36,35,35,0,0,,,,0,rest,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-rest,29,protocol,synthetic-demo-contract-v1,True,0.005205983329030621,0.04072888480454394,0.07873840781551766,0.11739703575444047,0.15587260187325225,0.19387497147521526,0.23135772567130963,0.26836911207994246
