host_wall_timestamp_ns,host_monotonic_ns,host_receive_index,sample_index,session_sample_index,generation,connection_generation,device_packet_sequence,device_sample_counter,device_time_ticks,sample_in_packet,action_label,action_phase,sample_rate_hz,device_id,session_id,quality_flags,sample_rate_source_kind,sample_rate_evidence_ref,sample_rate_confirmed,channel_1,channel_2,channel_3,channel_4,channel_5,channel_6,channel_7,channel_8
1700000000000000000,10000000000,1,0,0,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-fist,29,protocol,synthetic-demo-contract-v1,True,-4.775520003431863,-4.859908003517659,-4.944296003603456,-5.028684003689252,-5.11307200377505,-5.197460003860846,-5.281848003946642,-5.366236004032439
1700000000005000000,10005000000,2,1,1,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-fist,29,protocol,synthetic-demo-contract-v1,True,4.857499184299737,5.0137241010107125,5.169988066637005,5.326279461193419,5.482590852937085,5.638917269539045,5.795255259435501,5.951602352210534
1700000000010000000,10010000000,3,2,2,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-fist,29,protocol,synthetic-demo-contract-v1,True,-4.709973748573629,-4.793137941929676,-4.876227808515032,-4.959264897069014,-5.042263213971958,-5.125232237904774,-5.208178603824363,-5.291107090788528
1700000000015000000,10015000000,4,3,3,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-fist,29,protocol,synthetic-demo-contract-v1,True,4.921775667780198,5.079223173251884,5.236772893659743,5.394396647489151,5.55207553322865,5.709796482476595,5.86755020591643,6.0253299356820955
1700000000020000000,10020000000,5,4,4,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-fist,29,protocol,synthetic-demo-contract-v1,True,-4.647530978724811,-4.729468548493817,-4.8112867232660355,-4.8930155864996925,-4.974676501365555,-5.056284788997738,-5.137851617654614,-5.219385273487397
1700000000025000000,10025000000,6,5,5,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-fist,29,protocol,synthetic-demo-contract-v1,True,4.9818376473174535,5.140520012783713,5.29932536562067,5.458227638857635,5.61720609485977,5.7762448725244875,5.935331925077944,6.094458058387514
1700000000030000000,10030000000,7,6,6,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-fist,29,protocol,synthetic-demo-contract-v1,True,-4.5903748431840325,-4.6710665741561535,-4.751647628646578,-4.8321332668642105,-4.912539989207464,-4.992882166053896,-5.073171525127392,-5.153417432731781
1700000000035000000,10035000000,8,7,7,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-fist,29,protocol,synthetic-demo-contract-v1,True,5.035589835616575,5.195529938935068,5.355550860818389,5.5156554370735105,5.675835386220828,5.836080107448427,5.996379552952883,6.156725028164025
1700000000040000000,10040000000,9,8,8,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-fist,29,protocol,synthetic-demo-contract-v1,True,-4.540493110201939,-4.619916412966554,-4.699307187084911,-4.778637128872205,-4.857902124628422,-4.937106558717072,-5.016257313998686,-5.095361481580748
1700000000045000000,10045000000,10,9,9,0,0,,,,0,fist,hold,200.0,dev-0123456789abcdef0123456789abcdef,synthetic-1-fist,29,protocol,synthetic-demo-contract-v1,True,5.081170513213219,5.242386156509132,5.403567543600809,5.564775456033593,5.726030582319008,5.887337280906729,6.048693399333261,6.210094446704464
